"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",8.32273718513308,0.149514520817733,0.110253192155676,0.0692485866048793,0.0029002459694169,0.00100630248756732,0.000261735248689637,5.16922019393766e-05,7.93007371340615e-06,9.7787729010502e-07,1.0087816683393e-07,8.97275790337963e-09,6.93510400374411e-10,4.6150119030357e-11,2.61519529974835e-12,1.25585695221056e-13,5.11047847548323e-15,1.76380530370529e-16,5.16162234400777e-18,1.27893055230613e-19,2.67820887849068e-21,4.73206912391907e-23,7.04434936679377e-25,8.82350778122603e-27,9.28729311911448e-29,8.20390245875176e-31,6.07408396449117e-33,3.76476643092736e-35,1.95114516668352e-37,8.44624464712326e-40,3.05083511678634e-42,9.18634840171146e-45,2.30384711473747e-47,4.80836685237716e-50,8.34545320628596e-53,1.20368647310443e-55,1.44183926392097e-58,1.43355327932859e-61,1.18244475499021e-64,8.08752781932452e-68,4.58496742948329e-71,2.15366454629366e-74,8.37902740686761e-78,2.69929515353851e-81,7.19828379603537e-85,1.58861755699971e-88,2.90074348391595e-92,4.38073691379565e-96,5.46810886762839e-100,5.63249551120966e-104
"2",0.149391761885844,0.00348189340986495,0.00303731527601123,0.00225671241888751,0.000111806419630508,4.58909510198569e-05,1.41197604649555e-05,3.2988058062785e-06,5.98653527033129e-07,8.73271495981989e-08,1.06568464751128e-08,1.12130583203471e-09,1.02522151727394e-10,8.07056914695767e-12,5.41005982428068e-13,3.07329831503821e-14,1.47942417244242e-15,6.04015932384367e-17,2.09098337140597e-18,6.12883485109919e-20,1.51824550930291e-21,3.17333004032528e-23,5.58819629474234e-25,8.28015835252121e-27,1.03098684839284e-28,1.07733573116251e-30,9.43578355424548e-33,6.91833869686662e-35,4.24150484997799e-37,2.17200412345428e-39,9.28073407114081e-42,3.30577360408437e-44,9.80732243687974e-47,2.42136910123811e-49,4.97141400145881e-52,8.48222889817468e-55,1.20193244634943e-57,1.41365571401105e-60,1.37935888544935e-63,1.1160375534678e-66,7.48455318710831e-70,4.15885985706098e-73,1.91406393989093e-76,7.29423596839521e-80,2.30104441651544e-83,6.00733703248627e-87,1.29759322299109e-90,2.31815792390974e-94,3.42294248893764e-98,4.17090124621632e-102
"3",0.111161779545237,0.0027852428618363,0.00287411456426188,0.00252613771633506,0.000148051955414139,7.18854620480317e-05,2.6164229087417e-05,7.23109333796929e-06,1.55234899857504e-06,2.67873472955382e-07,3.86701392539222e-08,4.81324214670356e-09,5.20592546281522e-10,4.84787037786461e-11,3.84428438093344e-12,2.58335898775817e-13,1.47109038309656e-14,7.10496010306687e-16,2.90958086243075e-17,1.00884483424527e-18,2.95634465985307e-20,7.30962176491272e-22,1.52271251896583e-23,2.66901805061378e-25,3.93126750866685e-27,4.85956212891947e-29,5.03489766915998e-31,4.36697897520016e-33,3.16712972591923e-35,1.91855004938742e-37,9.69753642659182e-40,4.08619230654532e-42,1.43404490651467e-44,4.18832039625806e-47,1.01724469801201e-49,2.05315669230624e-52,3.44158713349504e-55,4.78838394957811e-58,5.52699655005246e-61,5.29002017408585e-64,4.19672973525826e-67,2.75858272557756e-70,1.5018783986823e-73,6.77056234213188e-77,2.52660026743085e-80,7.80297359378037e-84,1.993807893423e-87,4.21361027520981e-91,7.35999553935197e-95,1.06090002402424e-98
"4",0.0721578466130723,0.00160863841568475,0.00196365887420835,0.00204167022617326,0.000141549820622437,8.13023029206622e-05,3.50055032077027e-05,1.14445561065891e-05,2.90637034966217e-06,5.93277529902712e-07,1.01314249309374e-07,1.49176051922665e-08,1.9086484632683e-09,2.10254647199096e-10,1.9723169853542e-11,1.56787910215085e-12,1.05616986168716e-13,6.034241132468e-15,2.92319678305159e-16,1.19899838554281e-17,4.15638616982334e-19,1.21568857503184e-20,2.99579403500831e-22,6.21172395269683e-24,1.08233035005345e-25,1.58267222915321e-27,1.93977382394927e-29,1.99025237337127e-31,1.70749525372186e-33,1.22358287215687e-35,7.31624564670719e-38,3.64680266997301e-40,1.51398933831854e-42,5.2307813363291e-45,1.50286062786489e-47,3.58824402356973e-50,7.11516945649384e-53,1.17106782246327e-55,1.59900152631813e-58,1.81043783185411e-61,1.6990411337549e-64,1.32112985453712e-67,8.50865409668836e-71,4.53750840197911e-74,2.00306868681065e-77,7.31789282184676e-81,2.21195262701508e-84,5.52985161862165e-88,1.14262380580191e-91,1.94834911858121e-95
"5",0.000401743020182211,0.000677886383717838,0.00097888375796815,0.0012039744665949,9.87432932958748e-05,6.70915360292466e-05,3.4171796854784e-05,1.32159092149499e-05,3.97022986159697e-06,9.58714289305949e-07,1.93672712232082e-07,3.37336718447047e-08,5.10572073915116e-09,6.65339514550852e-10,7.3831387711474e-11,6.9429412652648e-12,5.53262574717222e-13,3.73926967151033e-14,2.142835247424e-15,1.03971888149379e-16,4.2636331171147e-18,1.47520669353809e-19,4.300402383924e-21,1.0548140186455e-22,2.17415341250641e-24,3.76086664140057e-26,5.45273823752373e-28,6.61817594548584e-30,6.71670488107168e-32,5.69372849194166e-34,4.02733954611971e-36,2.37470045378223e-38,1.16623478582177e-40,4.76646428324308e-43,1.62000027280352e-45,4.57556736947378e-48,1.07328444446244e-50,2.08967255269481e-53,3.37529450155459e-56,4.52077625423416e-59,5.01880004611295e-62,4.61644972210088e-65,3.51714339559807e-68,2.21877493907973e-71,1.15866597753024e-74,5.00743200288882e-78,1.79048810790923e-81,5.29511870717907e-85,1.29429148439687e-88,2.6107314947811e-92
"6",0.000106413548158919,0.000212408600659335,0.000362838124170706,0.000527917027893468,5.12179986829178e-05,4.11670109603309e-05,2.48036742573446e-05,1.13478047090878e-05,4.03271064147547e-06,1.15195950718782e-06,2.75285318783968e-07,5.67211248990661e-08,1.01555834612555e-08,1.5655168369667e-09,2.05504842662401e-10,2.28607841718869e-11,2.15499133827556e-12,1.72292997067987e-13,1.16798219758661e-14,6.70393779646715e-16,3.25207441825857e-17,1.33106764137445e-18,4.59010847055347e-20,1.33185317668779e-21,3.24741091907201e-23,6.64510118209367e-25,1.13971146503624e-26,1.63638383071011e-28,1.96458010017151e-30,1.97004810490399e-32,1.64840881025044e-34,1.14979950896573e-36,6.67983719927525e-39,3.22955610067639e-41,1.29845882052708e-43,4.33835064399032e-46,1.20381883676983e-48,2.77262504119389e-51,5.29774655835894e-54,8.39380976836144e-57,1.1023324846371e-59,1.19946457417198e-62,1.08102563811664e-65,8.06725479881776e-69,4.9835334784676e-72,2.54777334216318e-75,1.07766498613027e-78,3.7701153294764e-82,1.0901283447738e-85,2.60120362028132e-89
"7",2.16445312359998e-05,5.11081265449538e-05,0.000103275517502299,0.000177752918622316,2.04004749213534e-05,1.93969573784709e-05,1.38250559914167e-05,7.48220040141398e-06,3.14543813158048e-06,1.06288897597118e-06,3.00469464662401e-07,7.32366939190334e-08,1.5511556483224e-08,2.82862154470763e-09,4.39243927094574e-10,5.78018092028123e-11,6.44558649527593e-12,6.09608677995553e-13,4.88862069038072e-14,3.31930146343117e-15,1.90477551502487e-16,9.22252951132637e-18,3.76217921472023e-19,1.29133667405476e-20,3.72466299436677e-22,9.01608378440232e-24,1.82927020653373e-25,3.10695330831638e-27,4.41251191366569e-29,5.23431174187611e-31,5.18100824961254e-33,4.27501929105479e-35,2.93797733559898e-37,1.68032001116297e-39,7.99178792271154e-42,3.15869013072847e-44,1.03683610214043e-46,2.82492368922575e-49,6.38518317332871e-52,1.19676232308047e-54,1.85920806541302e-57,2.39314722979137e-60,2.55143547320191e-63,2.25237642261074e-66,1.64595964014965e-69,9.95426490624338e-73,4.98079630105453e-76,2.06127647637772e-79,7.05059626543896e-83,1.99016538183293e-86
"8",3.54510604101951e-06,9.90233490413956e-06,2.36707289284533e-05,4.81945129579674e-05,6.54316295648162e-06,7.35948921693428e-06,6.2050825546631e-06,3.97261615421128e-06,1.97558181007154e-06,7.89711345349242e-07,2.64087242026887e-07,7.61451790186301e-08,1.90781238111197e-08,4.11549172159606e-09,7.55995580139787e-10,1.17685112279002e-10,1.5524196735536e-11,1.73685851070737e-12,1.64765486521737e-13,1.32340631961294e-14,8.98373452505417e-16,5.14552587916666e-17,2.48305189414383e-18,1.00821325964332e-19,3.44006387767134e-21,9.85063131743131e-23,2.36423471687098e-24,4.75022366736043e-26,7.98053169337395e-28,1.1198816368687e-29,1.31127392702297e-31,1.27992294344902e-33,1.04054481557967e-35,7.03997231457798e-38,3.96086012161365e-40,1.85190703564188e-42,7.1909931010937e-45,2.31767259286134e-47,6.19705468162537e-50,1.37399919770306e-52,2.52506852796193e-55,3.84486588291191e-58,4.84912042827785e-61,5.06390974375078e-64,4.37754650926461e-67,3.13175215143824e-70,1.85371760420158e-73,9.07502110617399e-77,3.67200992641529e-80,1.22612224219493e-83
"9",4.92701294820223e-07,1.62801606794239e-06,4.60361834206137e-06,1.10879658247103e-05,1.78077324737747e-06,2.36938242464436e-06,2.3632064127096e-06,1.78977031266801e-06,1.05288834383941e-06,4.97877247084144e-07,1.96955415409474e-07,6.71783790742946e-08,1.9910830476794e-08,5.08091637990112e-09,1.10409431758814e-09,2.0331763414585e-10,3.17270185516e-11,4.19905118881223e-12,4.71215509393774e-13,4.47726848848354e-14,3.5953688160946e-15,2.43603154352003e-16,1.39061061469978e-17,6.67941999020619e-19,2.6959973274275e-20,9.13237251906198e-22,2.59284614423475e-23,6.16264029337169e-25,1.2247605522e-26,2.03309695478086e-28,2.81608653208607e-30,3.25164404041071e-32,3.12713453526744e-34,2.50278377305154e-36,1.66574488369164e-38,9.21307841041843e-41,4.2319551949604e-43,1.61350708699668e-45,5.1035306068576e-48,1.33856195657817e-50,2.90999183715102e-53,5.24163046940114e-56,7.82014450373686e-59,9.6606059502764e-62,9.87906365040416e-65,8.36062996451281e-68,5.85412235701078e-71,3.39025580326425e-74,1.6227636616271e-77,6.40990807665494e-81
"10",6.00322550474826e-08,2.34653071871191e-07,7.84934597797126e-07,2.23641626530461e-06,4.24889490735329e-07,6.68758219123665e-07,7.89045831106719e-07,7.06910571574233e-07,4.91944486279376e-07,2.75183672514566e-07,1.28775994498291e-07,5.1959278260321e-08,1.821753309479e-08,5.49931811999947e-09,1.41364243539293e-09,3.07946341962793e-10,5.68454708125107e-11,8.89988464144878e-12,1.18146099384777e-12,1.32794336519336e-13,1.2614686602215e-14,1.01107303695444e-15,6.82765808821879e-17,3.87946269240195e-18,1.85233225100301e-19,7.42249053869622e-21,2.49292598513051e-22,7.00916138662798e-24,1.6478475617231e-25,3.23586606023097e-27,5.30206497811911e-29,7.24216892283631e-31,8.2390819479351e-33,7.80049549575329e-35,6.14149285743234e-37,4.01824889229796e-39,2.18343229958116e-41,9.84773038981851e-44,3.68470394728781e-46,1.14323880381196e-48,2.9400644655128e-51,6.26466836968426e-54,1.10563828080748e-56,1.61573175260119e-59,1.95455222346846e-62,1.95675792184306e-65,1.62078906145012e-68,1.11035990967755e-71,6.28714073688859e-75,2.93775999616537e-78
