"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.968359202450489,0.0170347104432092,0.0124010274421519,0.00778897405564846,0.00422087530197611,0.00197344243462851,0.00079606050746822,0.000277055879984976,8.31932978030966e-05,2.15530623192813e-05,4.81758410296681e-06,9.29071849836132e-07,1.54585577894892e-07,2.21915850004714e-08,2.74857344597359e-09,2.93714946048954e-10,2.7079735800708e-11,2.15408320724892e-12,1.47835999960543e-13,8.75381990112225e-15,4.47213275793482e-16,1.97120341728877e-17,7.496315824443e-19,2.45959716223602e-20,6.96273341060374e-22,1.70057279472747e-23,3.5835243753117e-25,6.51516133620721e-27,1.02197356556551e-28,1.38310077977053e-30,1.61498192430182e-32,1.62697613078819e-34,1.41414640266134e-36,1.06049161898804e-38,6.86151132027915e-41,3.83029306070288e-43,1.84477710095327e-45,7.66576445377324e-48,2.74831632714309e-50,8.50114925667841e-53,2.26875834886524e-55,5.22394403735996e-58,1.03778757566854e-60,1.77876302910284e-63,2.63043392704362e-66,3.35611146552682e-69,3.69440949336408e-72,3.50875756985246e-75,2.87515570879125e-78,2.03268018014e-81
"2",0.970358044486902,0.0221463374244496,0.0190717887918521,0.0141703514108465,0.00908384025622118,0.00502409719038924,0.00239743174685523,0.000987038624606252,0.000350607917708414,0.000107450630239323,2.8411613023197e-05,6.48160394836774e-06,1.27575936769034e-06,2.16648016627379e-07,3.17424427515436e-08,4.01259796402502e-09,4.37633569405161e-10,4.11808477963982e-11,3.34333284298959e-12,2.34187452264076e-13,1.41529608453982e-14,7.37956333483561e-16,3.31981359899245e-17,1.28853556709113e-18,4.31498010717236e-20,1.24669684656627e-21,3.10772513260787e-23,6.68380875735764e-25,1.24023820643948e-26,1.98557306530363e-28,2.74262427599972e-30,3.26848453670476e-32,3.36067278822225e-34,2.98130013833495e-36,2.28183820340176e-38,1.50682795829377e-40,8.58503694289257e-43,4.2200766866338e-45,1.78977399485794e-47,6.54901100332628e-50,2.06753524963653e-52,5.63157407643482e-55,1.32344639574881e-57,2.68338251722596e-60,4.69416652730431e-63,7.08490570733132e-66,9.22591253246673e-69,1.03653570631243e-71,1.00475199540743e-74,8.40297678148466e-78
"3",0.968290821125301,0.0237571573107952,0.0242019629963935,0.0212719051439227,0.0161310210825252,0.0105539979588859,0.00595760669468216,0.00290152507327434,0.00121921557723929,0.000442012298897139,0.000138257239243437,3.73113603415663e-05,8.68748288756122e-06,1.74520527451551e-06,3.02481450947015e-07,4.52325064987596e-08,5.83582468754639e-09,6.49611187260743e-10,6.23884836211397e-11,5.16957738220585e-12,3.69577332938521e-13,2.27958236975397e-14,1.21312325462964e-15,5.56998777856101e-17,2.20649644766358e-18,7.54139865022563e-20,2.22382312038714e-21,5.65780870277542e-23,1.24192667002945e-24,2.35203252828036e-26,3.84317685082629e-28,5.41797618636049e-30,6.58997079428906e-32,6.91559519475924e-34,6.26145572211845e-36,4.89125989774375e-38,3.29659686742447e-40,1.91694926801365e-42,9.61734228968644e-45,4.16293090827765e-47,1.55468714907303e-49,5.00940898522742e-52,1.39261044460379e-54,3.34020007682713e-57,6.91217923886306e-60,1.23411939271981e-62,1.90107407012985e-65,2.5266237593135e-68,2.89722209887205e-71,2.86630683008964e-74
"4",0.963224652830654,0.0210273014191806,0.0253399796973101,0.0263468476967807,0.0236347348911891,0.0182924756452816,0.0122150123866596,0.00703744500287554,0.00349812876792224,0.00150022447426851,0.000555106581171127,0.000177213246682129,4.88107706134101e-05,1.15993812258468e-05,2.37822892093273e-06,4.20699664830168e-07,6.42081788138634e-08,8.45489490530678e-09,9.6056277315097e-10,9.41549083942394e-11,7.96269085391378e-12,5.81000385460696e-13,3.65757013108114e-14,1.98659153105233e-15,9.30945320534671e-17,3.76391184111009e-18,1.31296874598948e-19,3.95156390395819e-21,1.02608492487996e-22,2.29877931404267e-24,4.44335415406191e-26,7.41010317591832e-28,1.06619650909656e-29,1.3235791994585e-31,1.41762801337051e-33,1.31000910974876e-35,1.04444607176072e-37,7.18451410706928e-40,4.26391421772974e-42,2.18332904296491e-44,9.64560783768275e-47,3.67654330433592e-49,1.2090644352939e-51,3.43051153036124e-54,8.39784773836332e-57,1.77368619128021e-59,3.23210342639048e-62,5.08151708735975e-65,6.89288776305997e-68,8.06693763641903e-71
"5",0.00929286282055653,0.0153546236404751,0.0218891300448337,0.0269226312579674,0.0285697329223974,0.0261573976083115,0.0206624855760027,0.0140821922434689,0.00828052075705589,0.00420092286646009,0.00183878706814063,0.000694413011856467,0.000226257995495979,6.36047714480431e-05,1.54267745795491e-05,3.22819861335075e-06,5.82834210696339e-07,9.07882198602325e-08,1.22015117277834e-08,1.41480784289329e-09,1.41540573686703e-10,1.2216987243571e-11,9.09802163487695e-13,5.84560527218042e-14,3.24049744066255e-15,1.54986387452998e-16,6.39550884910238e-18,2.27696486286189e-19,6.99418683553309e-21,1.85360761941681e-22,4.23836211042046e-24,8.36138049532318e-26,1.42317265791096e-27,2.08995469539701e-29,2.64798687561633e-31,2.89463934292742e-33,2.73006362727503e-35,2.22152268895017e-37,1.5596545386775e-39,9.4472574274289e-42,4.93722320730841e-44,2.22617576132491e-46,8.66035737668557e-49,2.90677792884936e-51,8.41758615106975e-54,2.10311471425362e-56,4.53354603262728e-59,8.43165394385242e-62,1.3529669676945e-64,1.87310140386288e-67
"6",0.00473232189069336,0.00924976140415597,0.0155986300870477,0.0226956206575708,0.0284903211422506,0.0308569005858666,0.0288341354307984,0.0232466963341956,0.0161701938811115,0.00970440443592558,0.00502483984475962,0.00224478750667091,0.000865222739801025,0.000287726782625332,8.25528991614657e-05,2.04354424962473e-05,4.36450945199714e-06,8.0424155006649e-07,1.27860750946417e-07,1.7538307121514e-08,2.07557182671717e-09,2.11927609372297e-10,1.86696848584567e-11,1.41901214071429e-12,9.30539710303497e-14,5.26481829666541e-15,2.56999062437084e-16,1.08237902296174e-17,3.93302648216978e-19,1.23303115605153e-20,3.33519250508941e-22,7.7833657303292e-24,1.56716110883335e-25,2.722447598012e-27,4.08042207802995e-29,5.27655323760723e-31,5.88701626638129e-33,5.66682528834091e-35,4.70634853963317e-37,3.37231416021775e-39,2.08483477035742e-41,1.11202597775878e-43,5.11750057456412e-46,2.03189163939776e-48,6.96053886188043e-51,2.05723951578081e-53,5.2459787718512e-56,1.15416493554189e-58,2.19083110846319e-61,3.58797656720649e-64
"7",0.00198793939628148,0.00459648658067193,0.00916956067441078,0.0157823160644368,0.0234364927518066,0.0300271546240084,0.0331921524273478,0.0316560211957257,0.0260481519013548,0.0184925660938143,0.0113270578688964,0.00598600030948851,0.00272932986001042,0.00107368032345068,0.000364412812235564,0.000106711680012989,2.69606248120137e-05,5.87689084246291e-06,1.10526131996675e-06,1.79341994349851e-07,2.51072238289554e-08,3.03259957371747e-09,3.16032044582248e-10,2.84149468517254e-11,2.20425711469607e-12,1.4752897681577e-13,8.519068012747e-15,4.24430432925765e-16,1.82440235252197e-17,6.76603759479669e-19,2.16494997430802e-20,5.97669371683616e-22,1.42355355856446e-23,2.92540701282807e-25,5.18678756470202e-27,7.93433073595864e-29,1.04718114623447e-30,1.19243030571666e-32,1.17150425891746e-34,9.93011811725546e-37,7.26214026676231e-39,4.58220513320282e-41,2.49450338727513e-43,1.17163771849495e-45,4.74790769198962e-48,1.66001061541721e-50,5.00747903413557e-53,1.30324806844121e-55,2.92640692740828e-58,5.66946421511168e-61
"8",0.000688817128105027,0.00188405422031628,0.00444613384291176,0.00905255857050522,0.0159022959101014,0.0241017176083569,0.0315163440429485,0.0355568555792586,0.034610712416158,0.0290668122709463,0.0210612405604968,0.0131664946660207,0.00710159763724032,0.00330477299536086,0.00132686543237998,0.000459633635819949,0.000137371424376915,3.54226196594492e-05,7.88069694101975e-06,1.51268413914503e-06,2.5051374291333e-07,3.57943544459072e-08,4.41262670262823e-09,4.69331300685491e-10,4.30686764478737e-11,3.40991228801662e-12,2.32929538511659e-13,1.37279472122368e-14,6.98049645323623e-16,3.06243371219683e-17,1.15916900261688e-18,3.78552830010248e-20,1.06661063917809e-21,2.59289542478982e-23,5.43830758781463e-25,9.84106747146767e-27,1.53645670611867e-28,2.0696557825804e-30,2.40533511270779e-32,2.41186356525883e-34,2.08655366353647e-36,1.55742110792461e-38,1.00295680680449e-40,5.57260268456704e-43,2.67136729976905e-45,1.1048639591955e-47,3.94260877904668e-50,1.21383103748738e-52,3.2242779082387e-55,7.38935230493818e-58
"9",0.000196853952823162,0.000636942462091222,0.00177809901243054,0.00428263789109805,0.00889951717453867,0.0159558965474427,0.0246817332379776,0.0329404685513282,0.0379300632206775,0.0376822682390017,0.0322990822847061,0.0238859767355156,0.015240369728421,0.00838972406069343,0.00398473575762192,0.00163286790566577,0.000577300927024657,0.000176097476597089,4.63450853803915e-05,1.05233476103168e-05,2.06159723055417e-06,3.48460378364242e-07,5.08162556775458e-08,6.39369028894445e-09,6.94065096257553e-10,6.50052586044742e-11,5.25286756909399e-12,3.66221712706369e-13,2.20288285490319e-14,1.14324258230136e-15,5.11899915200816e-17,1.97756787711419e-18,6.59139618425885e-20,1.89549703537517e-21,4.70292961154975e-23,1.00673119006605e-24,1.85933757121723e-26,2.96280208897659e-28,4.07330298306255e-30,4.83159434510912e-32,4.94463102261906e-34,4.36593223150441e-36,3.32598102481638e-38,2.18606071660312e-40,1.23966502614652e-42,6.06521434860642e-45,2.56028100703301e-47,9.32456952027837e-50,2.93001351726322e-52,7.9434676751764e-55
"10",4.6397129802706e-05,0.000177588067357207,0.000586456930016136,0.00167092955279504,0.00410752139070932,0.00871166573603915,0.0159412454529587,0.0251676676504519,0.0342817803278225,0.040288717338109,0.0408510468665611,0.0357373722365122,0.0269737741592428,0.0175654991017726,0.00986913176634989,0.00478406505409847,0.00200085161296922,0.000721991962388765,0.00022477578333266,6.03762802468988e-05,1.39920987586951e-05,2.79768649701978e-06,4.82630659806214e-07,7.18340651940982e-08,9.22455994223431e-09,1.02202270969741e-09,9.76956239240077e-11,8.05729661143559e-12,5.73328153092713e-13,3.51979087305911e-14,1.86436151481028e-15,8.52006825509168e-17,3.35935340741979e-18,1.14279410367796e-19,3.35413055853956e-21,8.49359623394849e-23,1.85567935512999e-24,3.49795273143435e-26,5.6888517034091e-28,7.98242717346421e-30,9.66373457827285e-32,1.00938000483462e-33,9.09628538846584e-36,7.07250289049198e-38,4.74440620995065e-40,2.74593513290643e-42,1.37119227444172e-44,5.90753247379677e-47,2.19590503011509e-49,7.04239961998412e-52
