"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",8.12181074659074,8.38529001723787,8.59274795194119,8.70469970966521,1.60538735099476,1.49485420110463,1.3062520347889,1.07997836070177,0.853829948652074,0.653793104709144,0.491536062952718,0.367335980629818,0.275229752043592,0.207537489066925,0.157476029982229,0.120003109683978,0.0916549871455724,0.0700754076164375,0.0536045406872496,0.0410205543278264,0.0313990280539472,0.0240349383243623,0.0183917006027791,0.0140623239819502,0.010738372418014,0.00818563991418843,0.0062256690709774,0.00472197865906206,0.00356984972370364,0.00268871745785662,0.00201646290648768,0.00150510305351847,0.00111752210462326,0.000824984052544541,0.000605233706066733,0.000441041755024818,0.000319085481277702,0.000229083867133776,0.000163126267397792,0.000115149098109474,8.05264112572557e-05,5.57487392881314e-05,3.81709085300474e-05,2.5814119177341e-05,1.72108345205963e-05,1.12832900000086e-05,7.24817620709674e-06,4.54168734316907e-06,2.76080314995277e-06,1.61813874338953e-06
"2",0.311049773354345,0.321140524047195,0.329085765026507,0.333373302615497,0.0614832562901646,0.0572500486602161,0.0500269474433756,0.0413610997356583,0.032700049323713,0.0250390218863173,0.0188248884081802,0.0140682634802545,0.010540771592033,0.00794828775884671,0.00603102989752325,0.0045958889259623,0.00351021020655928,0.00268375370183993,0.00205295109080592,0.00157100855026645,0.00120252254878344,0.000920492037014867,0.000704366856429987,0.000538560035920199,0.000411259066608993,0.000313494308044222,0.000238431184119816,0.000180842725534062,0.000136718397179249,0.000102972721474855,7.72266615919021e-05,5.76425600496011e-05,4.27989531161444e-05,3.15953068313793e-05,2.31792900588692e-05,1.68910532663985e-05,1.22203619031327e-05,8.77347271124349e-06,6.24742315296163e-06,4.40998959301581e-06,3.08400709547712e-06,2.13506978448651e-06,1.46187258204515e-06,9.88631251082091e-07,6.59141950471795e-07,4.32128364806736e-07,2.77591246188072e-07,1.73937913947581e-07,1.05733465216392e-07,6.19716101607605e-08
"3",0.26225535058357,0.270763163761078,0.277462033642994,0.281076984592532,0.0518383690157136,0.0482692252767131,0.0421792129886631,0.0348727780596712,0.027570387873972,0.0211111469146939,0.015871825450777,0.0118613729607614,0.00888723923338404,0.00670143871270667,0.00508494136838072,0.00387493116784345,0.00295956302560788,0.00226275287188263,0.00173090435734506,0.00132456421259166,0.00101388266326298,0.000776094318518321,0.000593872726157102,0.00045407604547473,0.000346744797564427,0.00026431641076437,0.000201028449907162,0.000152473901118698,0.000115271362511562,8.68193758179286e-05,6.5112104059021e-05,4.86001633478813e-05,3.60850751731546e-05,2.66389464956127e-05,1.95431514870193e-05,1.42413513063671e-05,1.03033519703396e-05,7.39717678270543e-06,5.26738898265453e-06,3.7181938900458e-06,2.60021845798034e-06,1.80014107971404e-06,1.23254841943258e-06,8.33544524255432e-07,5.5574225771383e-07,3.64340325946463e-07,2.34045467395503e-07,1.46652248320825e-07,8.9147041290886e-08,5.22501147442536e-08
"4",0.206853314212657,0.21356383260076,0.218847551058631,0.221698835438394,0.0408873962358381,0.0380722421897118,0.0332687587809814,0.0275058247673263,0.021746081035789,0.0166513693482993,0.0125188664017431,0.00935563107706369,0.00700978983092447,0.0052857446173425,0.00401073599560904,0.00305634318854028,0.00233434863809631,0.00178474120642956,0.00136524689431593,0.00104474702480762,0.000799697655937322,0.00061214263720416,0.00046841576864971,0.000358151453162036,0.000273494174294616,0.000208478970765484,0.000158560734878424,0.000120263444414589,9.09200262883748e-05,6.84785861788927e-05,5.13570247089238e-05,3.83332688443366e-05,2.84620213718054e-05,2.10114087567308e-05,1.54146165035507e-05,1.1232833610577e-05,8.12674554712315e-06,5.83450644539641e-06,4.1546411384355e-06,2.93271701541944e-06,2.05091642368136e-06,1.41985720238162e-06,9.72169776211895e-07,6.57456356952781e-07,4.3834044796542e-07,2.87372607482148e-07,1.84602832695239e-07,1.15671628946359e-07,7.0314527052504e-08,4.12121597473237e-08
"5",0.153558399665346,0.15853998030148,0.162462370202561,0.164579032766146,0.0303529250007734,0.0282630839374092,0.0246971984795366,0.020419060960289,0.0161432917599556,0.0123612118040939,0.00929343142309832,0.00694519080596569,0.00520374600969925,0.0039238940288111,0.0029773861893881,0.00226888880483603,0.00173291321191274,0.00132490989820145,0.00101349658832979,0.000775572205817591,0.000593658809525372,0.000454426578050175,0.000347730352233637,0.000265875188873407,0.000203029513364726,0.000154765212423497,0.00011770820685358,8.9278057413965e-05,6.74948515449976e-05,5.08353571466868e-05,3.81250963074655e-05,2.84568581368063e-05,2.11288974011898e-05,1.55979048035992e-05,1.14431032964104e-05,8.33873974663046e-06,6.0329226314487e-06,4.33126960523893e-06,3.08421475783601e-06,2.17711441208121e-06,1.52250615401846e-06,1.05403677277749e-06,7.21694189944875e-07,4.88065402325085e-07,3.25403815521956e-07,2.13332224724472e-07,1.37040664155025e-07,8.58693045131777e-08,5.2198275326195e-08,3.05940145152597e-08
"6",0.108214280729816,0.11172485499089,0.114489005977176,0.11598064119456,0.0213900376284398,0.0199173038150864,0.0174043854020946,0.0143895351853853,0.0113763539488709,0.00871108091282621,0.00654918258561022,0.00489435178561918,0.00366713662533262,0.00276521096151824,0.00209819655350467,0.0015989107115361,0.00122120285964827,0.000933678470068343,0.000714222110723012,0.000546554200808905,0.000418357844388274,0.000320239370789099,0.000245049375591928,0.000187365148311928,0.000143077114658461,0.000109064734855956,8.29502584581254e-05,6.29152217596842e-05,4.75643587639963e-05,3.58242311801944e-05,2.68671716015442e-05,2.00538586089463e-05,1.4889764674982e-05,1.09920138064225e-05,8.06407982394137e-06,5.87640093828346e-06,4.25146644327905e-06,3.05229297778115e-06,2.17347981199903e-06,1.53423629500778e-06,1.07292670881493e-06,7.42791221303888e-07,5.08585774806017e-07,3.43945017510081e-07,2.29315621419523e-07,1.50337547834318e-07,9.65740521820442e-08,6.05130363751773e-08,3.67846945010579e-08,2.15599360414117e-08
"7",0.0732427132008772,0.0756187765267168,0.0774896379007152,0.0784992219379641,0.0144774273858305,0.0134806363931334,0.0117798168582377,0.00973927462779612,0.00769986201386118,0.00589592424091188,0.00443268576552912,0.00331264599940677,0.00248202949098996,0.00187157879744239,0.00142012317940833,0.00108219135116963,0.000826547200665955,0.000631941957603452,0.000483407225595479,0.000369924489712489,0.000283157300544945,0.000216747736362977,0.000165856863026659,0.000126814425315209,9.68389384826478e-05,7.38183263938061e-05,5.61432553006208e-05,4.2582933714815e-05,3.21930032158421e-05,2.42469281528935e-05,1.81845180770902e-05,1.35730608267241e-05,1.00778451454216e-05,7.43972892758935e-06,5.45801424535256e-06,3.97732670469502e-06,2.87752166616254e-06,2.06588462880278e-06,1.47107717617791e-06,1.0384177409837e-06,7.26189396531659e-07,5.02743667685813e-07,3.4422630535398e-07,2.32792438340539e-07,1.55207780145448e-07,1.01753020258427e-07,6.53642528408647e-08,4.09570616581308e-08,2.4896998911351e-08,1.4592419793955e-08
"8",0.0483198469911751,0.0498873888165445,0.0511216376773884,0.0517876827223174,0.00955108085893245,0.00889347567004209,0.00777140719259008,0.00642521609664381,0.00507977023383232,0.0038896723611409,0.00292434139301876,0.00218542624695321,0.00163745006145926,0.00123472216104715,0.000936886848380839,0.000713945704882259,0.000545291572659609,0.00041690616532672,0.000318914498854505,0.000244047413865901,0.000186805169262927,0.000142993302665051,0.000109419461590733,8.36622970355953e-05,6.38868016458642e-05,4.869959181756e-05,3.70389542816662e-05,2.80929085176294e-05,2.12384402706325e-05,1.5996237811952e-05,1.19967310424914e-05,8.95445012462165e-06,6.64857859773679e-06,4.90815465083879e-06,3.60077339690812e-06,2.62393089231539e-06,1.89836504610946e-06,1.36291003982053e-06,9.70502333388098e-07,6.85067280613154e-07,4.79083297075391e-07,3.3167117979007e-07,2.27093750055707e-07,1.53578349432073e-07,1.02394024753007e-07,6.71287306942399e-08,4.31222514559337e-08,2.70202845585642e-08,1.64251039504299e-08,9.62694390827749e-09
"9",0.0315929042100584,0.0326178080915463,0.0334247954571962,0.0338602748432933,0.00624477107168581,0.00581480990594692,0.00508116929794289,0.00420099088284088,0.00332129972257322,0.00254317954145177,0.00191201842017471,0.00142889446836928,0.00107061189473312,0.000807296822920884,0.000612563538580019,0.000466798213778435,0.000356527296635137,0.000272585228760252,0.000208515461883588,0.00015956521075876,0.000122138586646296,9.34931295333349e-05,7.1541587649968e-05,5.47008134508734e-05,4.1771026407708e-05,3.18411922877593e-05,2.4217132452326e-05,1.83679507085669e-05,1.38863024372508e-05,1.04587998593334e-05,7.84380742613866e-06,5.85467675616986e-06,4.34703170334345e-06,3.20909252383233e-06,2.35428909846137e-06,1.7156014039091e-06,1.24120560788226e-06,8.9110974094849e-07,6.34542308463189e-07,4.47916670303392e-07,3.13238423869721e-07,2.16856146383462e-07,1.4848041827457e-07,1.00413937221956e-07,6.69481552020414e-08,4.38906927613669e-08,2.81945669202591e-08,1.76666383472436e-08,1.07392048621544e-08,6.2943725129213e-09
"10",0.0207954460904379,0.0214700701539191,0.0220012546929048,0.0222879009612208,0.00411050529906724,0.00382749129745297,0.00334458590793684,0.00276522471152637,0.00218618424161741,0.00167400099405002,0.00125855083522231,0.000940543410897883,0.000704710519573442,0.000531388233522645,0.000403208643270379,0.000307261308590035,0.000234677512635419,0.000179424195763832,0.000137251454244032,0.000105030854909082,8.0395470365041e-05,6.15401269256469e-05,4.70909296374719e-05,3.60058008487418e-05,2.74950071708569e-05,2.09588771349661e-05,1.59404804645027e-05,1.20903645392061e-05,9.14040228177021e-06,6.88431197079383e-06,5.16304146619453e-06,3.85373291579531e-06,2.8613533861671e-06,2.11232592403886e-06,1.54966734627619e-06,1.12926295950699e-06,8.17000682629456e-07,5.86556539890962e-07,4.17675762886881e-07,2.94832881091607e-07,2.0618341111428e-07,1.42741555873222e-07,9.77344948468347e-08,6.60956208502978e-08,4.40673875089672e-08,2.88902384257662e-08,1.85585532920656e-08,1.16287386213896e-08,7.06888338850467e-09,4.14315453227361e-09
