"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",8.25529152154444,8.38120278940813,8.48694037095834,8.56258025465591,1.13073115287132,1.13023061794857,1.09270933478735,1.02445077261794,0.934380539546946,0.832333264930195,0.727422601091044,0.626869125164453,0.535452807848255,0.455556559936203,0.387624569152592,0.330806187421246,0.283584653473035,0.244265251169866,0.21127998673144,0.18332753272892,0.159397768693615,0.138733961406085,0.120773589245993,0.105092073846035,0.0913594300712809,0.0793108532570592,0.0687282083806124,0.0594286041717184,0.0512570050233146,0.0440809712748227,0.0377865464410616,0.0322748779168085,0.0274594265663005,0.0232637087377426,0.0196195211370906,0.0164655844169685,0.0137465313893033,0.0114121662991603,0.00941692953282124,0.00771951240263015,0.00628257545386172,0.00507252964022916,0.00405934358322923,0.00321634437886776,0.00251998674626658,0.0019495772637687,0.00148695624606815,0.00111615619383981,0.000823067887617519,0.000595148730807778
"2",0.218048493803061,0.22137421067676,0.224167076359969,0.226164966158124,0.0298662044988162,0.0298529837802363,0.0288619274065746,0.0270590017762246,0.0246799605750308,0.0219845676299338,0.0192135434723609,0.0165576064996647,0.0141430109341661,0.0120326970255327,0.0102383971836976,0.00873764308864054,0.007490372253249,0.00645182183657775,0.00558057613801897,0.00484226296307628,0.00421020181885824,0.00366440497527933,0.00319001444801207,0.00277581577258229,0.00241309299250791,0.0020948517747441,0.0018153304798583,0.00156969836796716,0.00135386045580843,0.00116431859090215,0.000998062820191168,0.000852482132105389,0.000725290752949375,0.000614468506327062,0.000518213926414989,0.000434908430833394,0.000363089596125286,0.000301431592823557,0.000248731046689564,0.000203896863956252,0.000165942790917011,0.000133981634075161,0.000107220169250505,8.49538802516872e-05,6.65608613569959e-05,5.14945335132062e-05,3.9275241699224e-05,2.94812334949735e-05,2.17398395591838e-05,1.57197700411628e-05
"3",0.210183677669506,0.213389438879823,0.216081568370356,0.21800739605222,0.0287889569430386,0.0287762130840736,0.0278209032364296,0.0260830075374397,0.0237897762462122,0.0211916037384185,0.0185205279690268,0.0159603882916397,0.0136328850505517,0.0115986882963458,0.00986910726131539,0.00842248403785229,0.0072202011572868,0.00621911033471814,0.0053792896971942,0.00466760682484443,0.00405834356653578,0.00353223313191184,0.00307495345098607,0.00267569455508974,0.00232605486457484,0.00201929232579743,0.00174985311655848,0.00151308073748561,0.00130502790773754,0.00112232265009737,0.000962063577850013,0.000821733856301179,0.000699130157589033,0.000592305171291659,0.000499522408863016,0.000419221668756851,0.000349993275835585,0.000290559222127234,0.0002397595380366,0.000196542484582861,0.000159957381357476,0.000129149035147759,0.000103352832667453,8.18896690005195e-05,6.41600700140546e-05,4.96371712773987e-05,3.78586185014307e-05,2.84178715024904e-05,2.09557027925232e-05,1.51527718524609e-05
"4",0.196615871352285,0.199614693814155,0.202133040583245,0.203934551965777,0.0269305681461114,0.0269186469305224,0.0260250043785004,0.0243992935670568,0.0222540952646177,0.0198236403539055,0.0173249882431897,0.0149301110622675,0.0127528531376947,0.0108499681384176,0.00923203526157639,0.0078787946638603,0.00675412171686764,0.00581765344985212,0.00503204503221828,0.00436630281272219,0.00379636880193927,0.0033042199220735,0.00287645862341411,0.00250297274390997,0.00217590304386398,0.00188894268362707,0.0016368963521118,0.00141540813694807,0.00122078556272257,0.00104987432056583,0.00089996031448602,0.000768689176855953,0.000653999809343763,0.000554070604583725,0.000467277168082607,0.000392160012643768,0.000327400460677341,0.000271803002361665,0.000224282546621966,0.000183855246480011,0.000149631789982675,0.000120812188469798,9.66811860794957e-05,7.66035155717673e-05,6.00184001522357e-05,4.64329856170572e-05,3.54147636361987e-05,2.6583437065104e-05,1.96029673190423e-05,1.41746279930386e-05
"5",0.178819223594675,0.181546608218519,0.183837007314449,0.185475455240884,0.0244929529530332,0.024482110783979,0.0236693561155758,0.0221907962053692,0.0202397701144417,0.0180293073622425,0.0157568202664737,0.0135787149326992,0.0115985310901656,0.00986788536039642,0.00839639936653858,0.00716564708109968,0.0061427736894658,0.00529106966742007,0.00457657044452154,0.00397108775390404,0.00345274121042588,0.00300513909170932,0.00261609652467734,0.00227641664768084,0.00197895159859141,0.00171796540013711,0.00148873299381376,0.00128729274182117,0.00111028639244744,0.000954845148483417,0.000818500579813644,0.00069911142394362,0.000594803142460342,0.000503919010438231,0.000424981665139005,0.000356663724568753,0.000297765870985882,0.000247200805910168,0.000203981655076649,0.00016721362422699,0.00013608789730836,0.000109876896480218,8.79301071273708e-05,6.96697631017918e-05,5.4585846212728e-05,4.2230112859749e-05,3.22092031210806e-05,2.41772423750194e-05,1.78286085046624e-05,1.28916142680923e-05
"6",0.158496165119892,0.160913578611553,0.162943670600554,0.164395906595479,0.0217092940986982,0.0216996841575402,0.0209793002103579,0.0196687807317646,0.0179394915242363,0.0159802510000851,0.0139660352870128,0.0120354747147729,0.0102803415754783,0.00874638618838139,0.00744213666550713,0.00635126112353091,0.00544463874413493,0.00468973209261396,0.00405643672014746,0.00351976799639284,0.0030603322730242,0.00266360077016901,0.00231877344286367,0.00201769866583425,0.00175404094162479,0.00152271619491865,0.0013195363768147,0.0011409900952696,0.000984100768643298,0.000846325642599766,0.000725476827608445,0.000619656418695411,0.000527202921397942,0.000446647899928856,0.000376681895921193,0.000316128386227977,0.000263924357270568,0.000219106083583705,0.000180798850562843,0.000148209558586662,0.000120621314694306,9.73892312991138e-05,7.79367256948793e-05,6.17516956760465e-05,4.83820873428686e-05,3.74306006160835e-05,2.85485814871356e-05,2.14294644758138e-05,1.58023618524256e-05,1.14264640155743e-05
"7",0.137323739245264,0.139418226892493,0.141177132685139,0.14243537434,0.0188092969931058,0.0188009707786971,0.0181768180287268,0.0170413619436028,0.0155430767325087,0.0138455578388889,0.0121004075183343,0.0104277374167018,0.00890706058910221,0.00757801588046702,0.00644799219027575,0.00550283930053825,0.0047173264452088,0.00406326264442495,0.00351456489815433,0.00304958610307609,0.00265152327658366,0.00230778843979908,0.00200902425238988,0.00174816800932027,0.00151973052919606,0.00131930688378091,0.00114326847717277,0.000988572980334951,0.000852641432945784,0.000733270749945511,0.000628565307101427,0.000536880727670698,0.000456777464947676,0.000386983241505425,0.000326363520623766,0.000273898942889618,0.000228668495486195,0.000189837190485586,0.000156647160464448,0.000128411250591552,0.000104508332766108,8.43796655527896e-05,6.75256880118045e-05,5.35027061920127e-05,4.19190530028782e-05,3.24305009834687e-05,2.47349704454745e-05,1.85668479083787e-05,1.36914316938855e-05,9.90008031918743e-06
"8",0.116743250871583,0.118523841017117,0.12001914242195,0.12108881341968,0.0159903778447396,0.0159832994667194,0.0154526874875202,0.0144874003832815,0.0132136607717818,0.011770546309954,0.0102869388666899,0.00886494914828062,0.00757217371589898,0.00644231080441335,0.00548164195079865,0.00467813760752151,0.00401034830294398,0.00345430799410449,0.00298784269831804,0.00259254952889134,0.00225414373924955,0.00196192389070338,0.00170793501249593,0.00148617287585833,0.00129197095420091,0.00112158447881147,0.000971928665631326,0.000840417134593082,0.000724857430018816,0.000623376639670372,0.000534363233476011,0.000456419274795856,0.000388320959478327,0.00032898668427225,0.000277451943654582,0.000232850147971244,0.000194398315117924,0.000161386595467176,0.000133170701969892,0.000109166462586405,8.88458366873775e-05,7.17338205195237e-05,5.74057215392221e-05,4.54843414955887e-05,3.56367118162564e-05,2.75701938573217e-05,2.10279801284746e-05,1.57842642151702e-05,1.16395188029047e-05,8.41637117299503e-06
"9",0.09782656647594,0.0993186357727773,0.100571643558575,0.101467988659346,0.0133993507078582,0.0133934192864461,0.0129487858907806,0.0121399106678776,0.0110725635463341,0.009863286506519,0.00862007783202077,0.00742850255312871,0.00634520411120458,0.00539842039228337,0.00459341509417942,0.0039201078968514,0.00336052492902712,0.00289458352487842,0.00250370269942353,0.00217246150793964,0.00188888985622462,0.00164402033078339,0.00143118695761099,0.00124535841300855,0.0010826243186867,0.000939846695682007,0.000814440607987201,0.000704238763877024,0.000607403965830244,0.000522366782019308,0.000447776809294451,0.000382462627975229,0.000325398735025753,0.000275678786554095,0.000232494562273753,0.000195119891808547,0.000162898664845416,0.000135236053407163,0.00011159216855487,9.14774955247685e-05,7.44495556181557e-05,6.01103130950628e-05,4.81038911656945e-05,3.81142115172642e-05,2.98622586869004e-05,2.31028122139979e-05,1.76206768317233e-05,1.32266350387799e-05,9.7534902567757e-06,7.05261064681894e-06
"10",0.0812292809168309,0.0824682052747658,0.0835086273716466,0.0842528982850785,0.0111260127178178,0.011121087623199,0.0107518908671174,0.0100802496649905,0.00919398898657904,0.00818987826377682,0.00715759275793834,0.00616818050981984,0.00526867481698268,0.00448252271697366,0.00381409486700608,0.00325502117725808,0.00279037722902289,0.00240348758777513,0.00207892372419838,0.00180388101582644,0.00156842021834589,0.00136509533241187,0.00118837133523316,0.0010340705190475,0.000898945941556923,0.000780392014280551,0.000676262362254509,0.000584757397138719,0.000504351620912268,0.00043374187203742,0.000371806857180937,0.000317573900088072,0.000270191484885541,0.000228907038266759,0.000193049462849288,0.000162015790547818,0.000135261226928161,0.000112291862711912,9.26594066846995e-05,7.59573953091475e-05,6.18184209595841e-05,4.99119787629304e-05,3.99425700957406e-05,3.16477425896452e-05,2.47958186315973e-05,1.91831819402675e-05,1.46311473444258e-05,1.09826000426345e-05,8.09871007976204e-06,5.85606254072492e-06
