"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.281514770337677,0.306880304767956,0.335906994842737,0.363688980588075,0.146996981562482,0.157638331502934,0.157178916632974,0.147933930109744,0.13366034427623,0.117797975587705,0.102474616752289,0.0885031907966649,0.0759290682206715,0.0645728891085518,0.054304307355946,0.0450829661840193,0.0369079420885839,0.0297717645157759,0.023643271370066,0.0184683903537369,0.0141757019669894,0.0106814257208716,0.00789354788227217,0.00571586445218437,0.00405215213049826,0.00281015208977175,0.0019049292585438,0.00126129427071696,0.000815164679154942,0.000513910679169977,0.000315852319885724,0.000189144417677751,0.000110304230078142,6.26141478451522e-05,3.45813776324867e-05,1.85747862232235e-05,9.6995740171705e-06,4.92239869246109e-06,2.42692082811187e-06,1.16214135716634e-06,5.40338508400432e-07,2.43872683387825e-07,1.06817303961317e-07,4.5393000215972e-08,1.87098845242531e-08,7.4764024492196e-09,2.89412401712695e-09,1.0837628646964e-09,3.91630755912831e-10,1.36027816997454e-10
"2",0.324631527064594,0.353882042648674,0.387354455884058,0.419391526076069,0.169511015501156,0.181782192878649,0.181252414101455,0.170591466936489,0.15413174100359,0.135839894490383,0.118169612492273,0.102058325195327,0.0875583520378057,0.0744628623682426,0.0626215462940007,0.0519878659985213,0.0425607565338642,0.0343316031573435,0.0272644709919147,0.0212970060354812,0.0163468501891974,0.0123173911579641,0.00910252240017742,0.00659130532789135,0.00467277909590253,0.00324055452966856,0.00219668791591052,0.00145447389737145,0.000940015169668601,0.000592621155734165,0.000364228210151836,0.000218113746120034,0.000127198408129704,7.22041206095096e-05,3.98778558416872e-05,2.14196974791429e-05,1.11851592060095e-05,5.67631248064762e-06,2.79862762991012e-06,1.34013473960637e-06,6.2309666701833e-07,2.81224184161161e-07,1.23177424972377e-07,5.23453847927006e-08,2.15754874141238e-08,8.62148704001695e-09,3.33738758384607e-09,1.24975180989714e-09,4.51612859193656e-10,1.56861815464169e-10
"3",0.369385681093641,0.402668713456717,0.440755680155856,0.477209425422458,0.192880039963926,0.206842938929386,0.206240124112809,0.194109443937526,0.175380557284663,0.15456697135899,0.134460639697341,0.116128227915618,0.0996292682826402,0.0847284161855369,0.0712546398007233,0.0591549855434948,0.0484282416507066,0.0390646057392589,0.0310231888999564,0.0242330409212113,0.0186004497020738,0.0140154838420115,0.0103574088039534,0.00749999185185373,0.00531697492399325,0.00368730188619211,0.00249952636857517,0.00165498969268802,0.00106960696894144,0.000674320732865258,0.000414441218008019,0.000248183210654099,0.000144734157664448,8.21582811450231e-05,4.5375472535989e-05,2.43726467780149e-05,1.27271608177185e-05,6.45885681752392e-06,3.18445032911463e-06,1.52488757953644e-06,7.08997640540151e-07,3.19994141498476e-07,1.40158836174063e-07,5.95617923761086e-08,2.45499141302059e-08,9.81005723970546e-09,3.7974844799567e-09,1.42204433337435e-09,5.13872836357948e-10,1.78487003609134e-10
"4",0.417113281354396,0.454696749130635,0.497704858188026,0.538868720470914,0.217801692093,0.233568709881723,0.232888006543556,0.219189944945737,0.198041135536663,0.174538266945478,0.151834035556324,0.131132928759832,0.112502170872657,0.0956760088655169,0.0804613122279387,0.066798285346269,0.054685559887821,0.0441120669227764,0.0350316343660807,0.0273641446682915,0.0210037773714693,0.0158263970541645,0.0116956693062791,0.0084690511072217,0.00600397083844635,0.00416373093981396,0.00282248527431123,0.00186882766890416,0.00120780879013443,0.000761448393825061,0.000467990355933733,0.000280250477134109,0.000163434974655063,9.27737917110819e-05,5.12383484558911e-05,2.75217887243774e-05,1.43716123356116e-05,7.29339305459611e-06,3.5959069180875e-06,1.72191531657061e-06,8.0060583681168e-07,3.61339957681727e-07,1.58268484837549e-07,6.72576548928268e-08,2.77219604438942e-08,1.10775955186272e-08,4.28815001068107e-09,1.60578389603259e-09,5.80269338913051e-10,2.0154895970547e-10
"5",0.490452531163633,0.53464413983385,0.585214181332569,0.633615710009764,0.256096834969814,0.274636100270289,0.273835711766496,0.257729178402535,0.232861864007517,0.20522658624143,0.178530366651446,0.154189472510504,0.132282947900231,0.112498313569301,0.0946084816930369,0.0785431430499881,0.0643006887193658,0.0518681035686164,0.0411910972718349,0.0321754655524588,0.0246967819926169,0.0186090849689839,0.0137520689734253,0.00995812825380147,0.00705962343176206,0.00489582199800785,0.00331875082582631,0.00219741566978281,0.00142017265995376,0.000895330618313931,0.000550275104841013,0.000329525723621006,0.000192171049408842,0.000109085811946823,6.02473687992797e-05,3.23608274907772e-05,1.68985116561523e-05,8.5757592584512e-06,4.22815989957988e-06,2.02467234493056e-06,9.4137294754479e-07,4.24872821791042e-07,1.86096157715144e-07,7.90832815852973e-08,3.25961945502619e-08,1.30253219069798e-08,5.04211714361832e-09,1.88812203187038e-09,6.82295622672229e-10,2.3698645394357e-10
"6",0.554954731828037,0.604958230189935,0.662179025343893,0.71694611422687,0.289777585682935,0.310755055161386,0.309849403015139,0.291624607880594,0.263486851595334,0.232217101339819,0.202009910139823,0.174467806629027,0.149680230425607,0.12729360635541,0.107050980982908,0.0888727983212197,0.072757237851237,0.0586895727463313,0.0466083726511894,0.0364070439492739,0.0279447961971176,0.0210564715284996,0.0155606817465514,0.0112677783138075,0.00798807464421735,0.00553969938239705,0.00375521861449225,0.00248641029713064,0.00160694764034402,0.00101308063800789,0.000622644912269407,0.000372863524934123,0.000217444556635829,0.000123432307244011,6.81708427847711e-05,3.66167838899091e-05,1.91209309944496e-05,9.70360611291811e-06,4.78422924565262e-06,2.29094851555717e-06,1.06517825571297e-06,4.80750262046058e-07,2.10570721398886e-07,8.94839735460703e-08,3.68831054094811e-08,1.47383560417392e-08,5.70523463431507e-09,2.13643969451886e-09,7.72028198955671e-10,2.68153889802747e-10
"7",0.62904236340464,0.685721434658717,0.75058132710611,0.812659938300681,0.328463506850803,0.352241512915381,0.351214954290282,0.330557110422123,0.298662904103205,0.263218575988354,0.228978660812445,0.197759628174419,0.169662858070829,0.144287572293228,0.121342513578459,0.100737505046965,0.0824704831364833,0.0665247549578523,0.0528306890732727,0.0412674613927327,0.0316754856504996,0.0238675550555613,0.0176380657027559,0.012772050573367,0.00905449952052702,0.0062792609778739,0.00425654824958457,0.0028183513357002,0.00182147855234927,0.00114832904794374,0.000705769326239728,0.000422641594890706,0.000246473865291882,0.000139910781575821,7.72717946189285e-05,4.15052020594767e-05,2.16736157625423e-05,1.09990580721981e-05,5.42293397849155e-06,2.59679499248055e-06,1.20738180790671e-06,5.44931439810771e-07,2.38682358498422e-07,1.01430273458233e-07,4.18070780657326e-08,1.67059577754308e-08,6.46689553637255e-09,2.42165891672777e-09,8.75095597953362e-10,3.0395300179175e-10
"8",0.715019360350306,0.779445280814537,0.85317017043742,0.923733635555309,0.373357630948305,0.40038559547947,0.399218727659141,0.37573738654742,0.33948390613379,0.299195076173979,0.260275277330831,0.224789252785871,0.192852239070858,0.164008679938839,0.137927509321589,0.114506225037236,0.0937424814775106,0.0756173041827814,0.0600515445471485,0.0469078643425671,0.036004865182723,0.027129753005165,0.0200488221307419,0.0145177240240276,0.0102920611267238,0.00713750524459338,0.00483832979108975,0.00320356129655213,0.00207043675459866,0.00130528172520591,0.000802233301858211,0.000480407903214292,0.000280161712082822,0.00015903367303754,8.78332404553898e-05,4.71780992096506e-05,2.46359478797816e-05,1.25024003545211e-05,6.1641361696791e-06,2.95172281312624e-06,1.37240576821488e-06,6.19412224352257e-07,2.71305268498528e-07,1.15293680469673e-07,4.75212353821176e-08,1.89893144524893e-08,7.35078554144203e-09,2.75264928144668e-09,9.94702950223218e-10,3.45497050057804e-10
"9",0.815529207574479,0.889011441450929,0.973099795063073,1.0535823246034,0.425840291597114,0.456667561065248,0.455336667327782,0.428554568028756,0.387204957384564,0.341252750502879,0.296862018629605,0.256387744670167,0.219961363887219,0.187063282762481,0.157315897466956,0.130602297147886,0.10691980647624,0.086246783763854,0.0684929545322605,0.0535016750001888,0.0410660477177938,0.0309433662875281,0.0228670731615927,0.0165584718759219,0.0117388100524621,0.00814082012175188,0.00551845093897635,0.00365388400715955,0.00236147682068872,0.00148876440282274,0.000915002761091327,0.000547938557116723,0.000319543877714969,0.000181388942093011,0.000100179906949917,5.3809896622193e-05,2.80990084553811e-05,1.42598553539952e-05,7.03062513353024e-06,3.36664473754808e-06,1.5653240327291e-06,7.0648263319815e-07,3.09442489111045e-07,1.3150044472322e-07,5.42012672428221e-08,2.16586311176722e-08,8.38408110337762e-09,3.13958755764159e-09,1.13452775372419e-09,3.94063365382049e-10
"10",0.933686806963508,1.01781548277232,1.11408694142485,1.20623014773177,0.48753797956575,0.522831644746316,0.521307925040632,0.490645512773805,0.443304981529822,0.390695008866926,0.339872744849183,0.293534373070018,0.251830371733731,0.214165866238043,0.180108543785179,0.149524554943635,0.122410836770478,0.0987426120308398,0.0784165268671664,0.0612532422311355,0.0470158844246375,0.0354265826378337,0.0261801592469618,0.0189575389703166,0.013439582511131,0.00932029935279617,0.00631798933593319,0.00418327542407273,0.00270361837681433,0.00170446339466702,0.00104757254360891,0.000627326399906752,0.000365840855357935,0.000207669401154888,0.000114694429792604,6.16061204106212e-05,3.21701212413651e-05,1.63258883796842e-05,8.04925423996385e-06,3.85441961610516e-06,1.79211533370937e-06,8.0884106643809e-07,3.54275931399484e-07,1.50552830245129e-07,6.20541945957277e-08,2.47966325959122e-08,9.59880509738926e-09,3.5944653540922e-09,1.29890332062629e-09,4.51157067027863e-10
